geoid,x,y
67101,-97.46305524021764,37.78414398974007
45353,-84.04268937473836,40.292597572000574
29730,-81.02261449094398,34.88774087120794
64065,-94.40249600900214,38.94920961580788
62938,-88.54622203116742,37.38362715439787
89141,-115.20723761603976,35.98629135657232
75402,-96.08700606841468,33.06803839165258
97471,-123.4746818631953,43.221804482440426
74137,-95.9304948370008,36.020338256552854
81335,-108.72041960290387,37.543747005327006
83316,-114.8850303905296,42.60619281165155
83346,-113.9041463325376,42.19485037149398
89147,-115.27914817863176,36.11299673843671
70648,-92.88355370370398,30.50641370838513
75426,-95.01246048591078,33.65423905478204
80754,-103.64700984705568,40.69028029345196
86429,-114.5117283205784,35.286106866182266
74538,-96.25694596680758,34.57457934405725
98235,-122.22705201263776,48.46152676214382
98251,-121.55821977836156,47.898390727202106
83428,-111.16129672051125,43.3832732843169
31757,-83.9009490474354,30.872214327398865
31774,-83.27079323022919,31.56109545006727
30363,-84.39580788905995,33.79404916116798
64118,-94.5748037446998,39.21347773333976
65063,-92.08721558827988,38.72708050162364
64638,-93.61507958539364,39.61942674225162
28624,-81.41231684411896,36.12034007396104
28630,-81.41965789044056,35.82697794787427
67214,-97.31716462737928,37.70595782013592
64874,-94.0540703955609,36.75553040917397
38011,-89.71449169214561,35.47045415242497
62471,-89.13081546927994,38.95853614118292
37380,-85.75443161035479,35.07104437279476
43529,-83.78275672001382,41.18980233192729
37387,-85.71414136851273,35.27860844991885
82213,-105.00647066696853,42.50265230861541
54819,-91.30336093579533,45.47642549540453
43736,-81.23691579143295,40.05756704473256
28312,-78.73157073895912,34.945851320439715
54454,-89.88444774004839,44.60252234200328
99573,-145.92457351486942,61.60052291071671
89403,-119.48671916531995,39.25825661713946
70658,-93.03339513425584,30.521660044495576
75441,-95.65385017487743,33.43032127734395
72360,-90.78928090270952,34.75348559111195
75450,-95.47496572878936,33.40435169460863
80814,-105.1764044064236,38.94603743514591
70722,-90.93288893795513,30.84456858637736
86503,-109.68228870912236,36.20204602731847
86505,-109.71344723465486,35.61898108419897
92551,-117.22620721533914,33.88089278820444
99605,-149.4467341059013,60.83276493690673
99640,-155.4035377046211,60.29471924441568
99649,-157.30964677993336,57.51485622698152
90401,-118.49276038106714,34.015617278960704
85501,-110.7475914790841,33.54556016391751
85533,-109.40148220506528,33.290972571087885
70743,-90.77364609073172,30.026086702579637
99674,-147.81925920299793,61.692074136478304
30009,-84.30316578948558,34.076521777552024
31793,-83.58297165111607,31.4612441178102
62661,-89.84002816201581,39.66557962729973
61859,-87.96175700601923,40.15180126460808
62326,-90.81589557894924,40.42369686943681
28304,-78.98772965425202,35.026325165612555
99565,-158.49922460333676,56.30426780062616
11106,-73.93186518640235,40.76406786009861
10003,-73.98985552393808,40.73158379537456
10471,-73.9069586022634,40.90096183924519
14489,-76.99288418658728,43.09080375009621
80016,-104.72337000179677,39.594118258582064
80111,-104.88008062812716,39.61141975381035
80011,-104.78850097976178,39.74176790552852
62531,-89.37403351454779,39.66743220175525
16923,-77.8761179416292,41.9414852948964
76041,-96.85640779558544,32.23918294611093
95429,-123.34966735819148,39.73227454724453
90742,-118.071671807933,33.71828316521911
14905,-76.84203982538281,42.08734425803411
13355,-75.42413825304081,42.80961602455274
11705,-73.0548013142467,40.74345055227581
35208,-86.87910871358422,33.49597400888819
99753,-161.13925986887563,64.94206744496658
69335,-102.13927199621666,42.02386579417941
43084,-83.54184419876968,40.158041784223705
13057,-76.0406439950159,43.09480819227221
30093,-84.1770369744459,33.908403320503666
30066,-84.50818465762251,34.032677865328075
06339,-71.99740894467959,41.44406317887573
06068,-73.42126491422492,42.0152176154451
06051,-72.76962519741166,41.6651143599833
13838,-75.39708659936153,42.283086393674
12083,-74.03210037143143,42.43160556795919
15775,-78.78576675517029,40.63535212669124
89317,-115.0858197708435,38.883336018950175
45243,-84.3429085954034,39.18300738252968
30535,-83.57779839774749,34.5809650451361
39836,-84.87670874931598,31.66376876613981
06053,-72.79295772728804,41.68896762742082
06268,-72.24791945154608,41.79903656271325
06237,-72.30711339495878,41.69409358135737
06106,-72.69709148512274,41.747593479126
27291,-79.16680427367616,36.40035117781943
46039,-86.3115001504775,40.368912907389735
25044,-81.3201649235044,37.91115225796493
24854,-81.57959909009867,37.74000178090487
44706,-81.42025164484357,40.75306298575965
45873,-84.3946523840135,41.11896324212778
44305,-81.45994864314707,41.07541559187087
45323,-83.92708520737914,39.84926728327589
12018,-73.52809474304857,42.62921538878191
30667,-83.16499251239264,33.78504613879777
06084,-72.36423756275309,41.87929254845455
06019,-72.90692041004228,41.858945685133456
06040,-72.52197192780973,41.76199796610385
06254,-72.14307450303437,41.61563511061492
54474,-89.6244736634512,44.8730828074181
98245,-122.91888100292896,48.66183367326051
98651,-121.58802180986972,45.73383129153948
45896,-83.93708323865212,40.606938719955096
44121,-81.53298223639914,41.52656855508139
44308,-81.51846628735058,41.08054510055895
42202,-86.85862616926448,36.687249499224485
53576,-89.24318948462862,42.6257760998103
50051,-93.13796973458412,42.13696695508023
52242,-91.54025335848516,41.66189673750608
52359,-91.80843307003866,41.35321958533048
52146,-91.19508151944903,43.18855045729425
06405,-72.7997755151844,41.28420900377376
06074,-72.57234608528294,41.83566374676412
54821,-91.1657007883359,46.22435500270669
93429,-120.5365801660169,34.864879944711504
95017,-122.22910964698332,37.10477695356549
42053,-88.87597369060364,37.10240716954058
41135,-83.28798159346007,38.36040275187688
57426,-98.49357102821972,45.734902542365234
77022,-95.37620738360737,29.83060682713455
72080,-92.8086065746317,35.524711212074344
84015,-112.0597243058719,41.12034534221865
81645,-106.46820667126978,39.47660443248639
06785,-73.43707817911434,41.70539799009261
06702,-73.0444649517102,41.55619178150192
97113,-123.04508188494378,45.50649937741242
29639,-82.41904641173085,34.31526052712653
31039,-84.38115734451688,32.60295881231734
00771,-65.86972635654304,18.18845942206972
47907,-86.91996518400799,40.42068420374576
46986,-85.8186792950847,40.49414093448775
47162,-85.48609301549735,38.55371177562536
50153,-92.80052421443678,41.57505094287677
84097,-111.67338570860798,40.305794364886665
15729,-78.92199938920281,40.70572064292326
86431,-114.2465851255002,35.42559390717336
33514,-81.99853285899653,28.657319232366422
32830,-81.56521470498136,28.386254719755147
12729,-74.61473602663439,41.494307205428335
79220,-100.7654537590102,33.7653713682489
76566,-97.99985107650666,31.516777565988537
64427,-94.84271990718668,40.10814508028383
64630,-93.15300676985152,40.03778607807635
01843,-71.16225467318107,42.69015334878232
15085,-79.72469182075139,40.38536091334484
18356,-75.1118006144269,41.01627465776416
18255,-75.82910567968112,40.93372153420974
15665,-79.66302119935395,40.33918711387981
15689,-79.49178811498197,40.22482961095656
13152,-76.38517371471616,42.89416888514217
14743,-78.40470498177096,42.20377088604632
13814,-75.52435972029137,42.61784700099513
60470,-88.6388892981967,41.16505995660385
62532,-88.97839332839943,39.77387788025435
97753,-121.00078767120368,44.22623886707851
97375,-122.6055869264581,44.9820667759784
20833,-77.05757838931655,39.20743583791204
20601,-76.85777990289772,38.61920118976015
20762,-76.87458617960186,38.80810830997024
15229,-80.03614713200125,40.51961396838736
02906,-71.38958813189329,41.839282036362334
02842,-71.27773530434152,41.51920911455903
02864,-71.42008348905176,41.96993073491575
15342,-80.2210670884019,40.23928070670856
60551,-88.69029562782374,41.52404162488186
67628,-98.99592713225212,39.62752269578298
66946,-97.00129736389556,39.96647047984524
05903,-71.58298241504569,44.93737484302894
48628,-84.32870236872039,43.782242333510375
49676,-85.28949262228107,44.840905042640905
49070,-85.6303690060345,42.53899298448391
01201,-73.28127561084194,42.45616121552249
21791,-77.18642914419368,39.54305314565046
21221,-76.44209313938072,39.29482518754656
87008,-106.3920479020481,35.147369227712424
11214,-73.99577493819025,40.59838158547664
35148,-87.04480103988963,33.755218897876794
05156,-72.46871916209406,43.30659712150079
67512,-98.32405035387586,38.23610909569325
02806,-71.31549156338262,41.74465175960821
21213,-76.57621697266873,39.31508297321758
62347,-91.08886394077466,39.866745277694456
62449,-87.91062517671595,39.00346725074487
20874,-77.29691406322019,39.12922792358508
20684,-76.41129095239994,38.1427502865287
70818,-91.04883984954816,30.54172320675245
71280,-92.10148598284398,32.72251772449324
55405,-93.30594159118526,44.96910483277127
21651,-75.85523785780673,39.25902190187061
27870,-77.71685455322066,36.43010446304728
79312,-102.36712864738732,34.061160792085786
95717,-120.84254884240548,39.14237702428524
93244,-119.00005257741032,36.38979455406072
01355,-72.33075859208661,42.45083492936108
20607,-77.02481810996761,38.67112217451723
02356,-71.12074599178295,42.05503996668102
56098,-94.1854195013986,43.77520260883764
55734,-92.49419676331122,47.38320024525396
55425,-93.23629002545668,44.84281628792908
28461,-78.0397625533033,33.966440098205744
27510,-79.08137703776035,35.91116082985239
27605,-78.65578562250015,35.791042936300286
57226,-96.72387108393046,44.78574984220757
57073,-97.05832408382147,43.00265521233327
57374,-97.60368227518885,43.7565783496952
62830,-88.9642680950706,38.44544637265015
01106,-72.57066118804359,42.04900921915891
21231,-76.59246385561703,39.28738393782351
97089,-122.44504434760958,45.42533948755965
87564,-105.61854280657354,36.6154895219069
15747,-79.14448627464994,40.76532865037083
15047,-79.79518333096014,40.3116041203429
17538,-76.41422886082826,40.08826003992088
56042,-93.48622796895036,43.80372055349327
55404,-93.261651774988,44.96267271886376
83128,-110.79164631396512,43.14725404654413
26187,-81.44952944758792,39.367156870089
26572,-80.31943270091641,39.48527867133997
75234,-96.88825200408009,32.92451301968225
76887,-99.1579643169246,31.02592469166858
39332,-89.00451811121115,32.304063357125315
23885,-77.57716546765714,37.18431153910174
22834,-78.8590265835924,38.55815247620559
45897,-83.656312795355,40.83165511337998
44070,-81.9180886067106,41.41513662447595
32836,-81.51455323460117,28.41886064436358
96785,-155.23119743589262,19.478069592372247
96863,-157.75958614194576,21.43049121889556
28352,-79.45374967862651,34.76805837066183
12844,-73.64196895263123,43.49379713204356
39071,-90.3189594073314,32.54783601123094
38865,-88.58930137014038,34.78052551348241
80005,-105.13058459757764,39.84727707709222
80920,-104.77179838204398,38.95605688006393
80137,-104.59238939012782,39.709214544601245
31787,-84.25004832042062,31.90023955116387
96705,-159.56059240243644,21.898973939368044
96796,-159.67796105164166,21.95901402582053
96779,-156.3805002279422,20.90598562083263
27209,-79.74880143143824,35.34207361591908
27806,-76.76322205905704,35.29733299690226
38761,-90.47646349936956,33.42570477496164
11030,-73.68802752070755,40.792970552073655
12477,-73.99867042700207,42.08461911861424
92411,-117.323650811241,34.122623863633656
95958,-121.79728373545116,39.56486628678992
93933,-121.78241606808136,36.67698252693627
92806,-117.87058006566303,33.84081258752165
25287,-82.04967712801196,38.964412667070334
29334,-82.12305014501389,34.9045740125644
35020,-86.95336462216827,33.40432256874445
24124,-80.86741390127919,37.310126377022605
98230,-122.7076483076137,48.95776671380713
94549,-122.11940739917152,37.90205217244883
11801,-73.52358541990063,40.76366534842128
25836,-81.2767412554255,37.78709043300051
25625,-82.09149690619996,37.82193769170093
03079,-71.22057794322419,42.79026061899141
03064,-71.47482329428456,42.78061728030689
03235,-71.67143960020671,43.44952405686847
29033,-81.05744710030605,33.95579079350292
68319,-97.75843577881967,40.936057165276026
18371,-75.03797075697048,41.16307454693803
16640,-78.57489713369333,40.70704235433848
99320,-119.52442383416096,46.3271090553091
35805,-86.6199073142353,34.70863531523492
35755,-86.12485599714286,34.508071079180084
78108,-98.22041934949549,29.573395773143424
78124,-98.15233188410616,29.557353080835487
07064,-74.24786074093946,40.56841813041999
03304,-71.53125451798086,43.13063552747855
03580,-71.69437837106886,44.17339279190266
03839,-70.98258609997535,43.2631825536083
68416,-97.46215924700596,40.41036137625887
68768,-97.06899176226082,41.9982698090495
17062,-77.16892741760293,40.55208812579056
34614,-82.5133343638404,28.64619846745019
25521,-81.9857483409746,38.23167625993161
26175,-80.96699269529255,39.5400266510049
75638,-94.73215944740062,33.01804254221484
89042,-114.35900193531783,37.79735195374289
68453,-97.3347855145234,40.40817326254031
68758,-97.78792935090031,41.78229084234685
71049,-93.96652746467146,32.017021728747714
31605,-83.23448828943623,30.932862577520776
26410,-79.8240862663676,39.40278018580305
24811,-81.75500942869668,37.40972503798758
78264,-98.50585705048358,29.20044397359876
77318,-95.54371118683872,30.44780573086349
01108,-72.55779904428559,42.08126761542496
69132,-101.00662587399798,40.81430464004131
68444,-97.5847702865232,40.41132094657732
68644,-97.6756807879054,41.707202633315255
68726,-98.20090122732506,42.178669749663456
21849,-75.46066118079925,38.3691398525109
75410,-95.63715858781757,32.79203759558498
25817,-81.42261681095687,37.76564773658159
24884,-81.54933385263254,37.279052960411256
25882,-81.39980001265694,37.6034470367583
25909,-81.2011325320579,37.836682891689534
02152,-70.98390931862632,42.38073821270048
01475,-72.04878343558266,42.66701527000905
02537,-70.44346709963247,41.72902681017096
02043,-70.88444820509504,42.2160155219137
68069,-96.31482139925528,41.24190826117617
68057,-96.71906327964642,41.6588392910172
59546,-108.55704873473292,47.88144049598361
36613,-88.18171411156244,30.811091877520298
35660,-87.6934744081627,34.76102180590236
49640,-86.03639748599784,44.721124293836105
76131,-97.34964523923422,32.88277703924911
90049,-118.48871628417884,34.08661660821782
92354,-117.25206189078524,34.05052790259233
11217,-73.97897756368884,40.68198646320732
02124,-71.0720096521484,42.286295061486896
01876,-71.2271086887475,42.611986762791865
02132,-71.16107875415578,42.2798082800602
01701,-71.43885208150054,42.32189306506327
01603,-71.84505336827422,42.24248653532725
68157,-95.99634111477334,41.17736330097901
69022,-100.18443210373576,40.33915861727967
68852,-99.1460616168632,41.16741416728414
78226,-98.56872154582076,29.384026418452716
21837,-75.76637819892095,38.459225981484416
62277,-90.1119527939882,38.09804339101564
21219,-76.45027459563157,39.23093185266183
11419,-73.8231392756619,40.68858187559344
95818,-121.49712149433066,38.55577512636924
95119,-121.79041677425712,37.22858853675726
90003,-118.27397474610152,33.963968339138006
95674,-121.48250574368744,38.95409591900882
02481,-71.27244041657153,42.3132569656794
01536,-71.69159415849815,42.23240431965238
49896,-87.3904018148834,45.67873432981166
49701,-84.74162597661325,45.75076775943108
78266,-98.3306977563853,29.65537389534208
79261,-100.86874007628438,34.45468047884882
79223,-100.48062440143129,34.23151523978552
77534,-95.30473456645744,29.21577488217092
36542,-87.7354713329958,30.27779984881169
36421,-86.51055747132335,31.327471815305145
94945,-122.55384870749806,38.1247859390755
92250,-115.23407558164293,32.79182012177991
95123,-121.83352268110887,37.24414772141621
48890,-84.97065913596137,42.76781231256679
48001,-82.57770921965151,42.63778245541373
01420,-71.81786515523893,42.58603328852874
66109,-94.82767970715568,39.16393659851718
77047,-95.38682324288112,29.60857175519854
77036,-95.53623836324256,29.701468905107934
75033,-96.84387921931923,33.18570644528906
85203,-111.804737908749,33.44842593964304
85014,-112.05637725338948,33.50910609251032
49043,-86.2671482116748,42.28553935327011
48041,-82.80252138284587,42.93869775962899
85141,-111.42716359844992,32.64639564720662
11229,-73.9452085337283,40.601495046100176
95242,-121.3887946167095,38.13260290496085
66075,-94.6934971237138,38.20324027248888
67736,-100.44724743773048,38.85483327377046
67473,-98.73363751079238,39.37510851638094
14213,-78.89082163106765,42.91808507109345
12180,-73.601078222138,42.75116740461969
10994,-73.97467835997124,41.09638435293654
20732,-76.54289797358395,38.657608432819394
20781,-76.93750519377758,38.94209303257576
94534,-122.12051466235,38.24101639796104
96142,-120.0972914554068,39.01520285264704
14305,-79.02438139904885,43.12166947204496
67839,-100.43974266210408,38.47868331476235
50622,-92.33465270276191,42.67327503390455
67860,-101.298654834523,38.01863099521942
13486,-75.3408810284971,43.35787097834815
11003,-73.70813300255782,40.70051976996154
13066,-76.00331643996657,43.03260618236607
91345,-118.45933355356308,34.2677367051561
93256,-119.31249320383922,35.96784149231263
17579,-76.18016872607338,39.95857956339302
04619,-67.22420223226999,45.13423133498541
04364,-69.96122176359601,44.31171496009022
04330,-69.73702082855496,44.36385425972571
04543,-69.4935691008564,44.03457412497479
93615,-119.28508485590277,36.50399076700846
91977,-116.99676801459567,32.72205363852596
94303,-122.11885277196686,37.44922778121678
67211,-97.31748616003658,37.6675319765972
67464,-97.90144157851294,38.56558312206432
50140,-93.99158543148408,40.6383772250843
66540,-95.97339630472652,39.48524671430161
95830,-121.27309638773534,38.49533417252496
91008,-117.96660610193511,34.153660275657714
52141,-91.62972796299832,42.93857603366583
52567,-92.07349587974052,40.93010327184832
04102,-70.30907679193129,43.65996847887335
04471,-67.84703156547334,45.89115207720049
20711,-76.65342848623007,38.80468006387184
04772,-68.32812952163562,47.2345027797089
13323,-75.38172361133704,43.04249262118645
94517,-121.88313841836644,37.892730715771904
90680,-117.99509335876824,33.80023505194072
67638,-98.85329049814668,39.63418434168523
67151,-97.24888369225152,38.144633361185726
66549,-96.4302377886703,39.43007220860125
50233,-94.21224238950036,41.610924797227696
51105,-96.36861156757024,42.50766384380374
66554,-96.78337241872336,39.48867723253516
67664,-99.58688716561504,39.816205296749786
04426,-69.15878468800939,45.1847761289748
04544,-69.58457912014941,43.84868291612936
04350,-69.93958854662975,44.16258413707883
98530,-122.86857274125224,46.80409527449844
91792,-117.900438816507,34.02670694397088
63389,-90.76798106629434,38.99906654246054
63950,-90.43398698836432,37.27053201595344
54943,-89.57994613930076,44.123430753854336
54104,-88.26416451953143,45.44024444021818
67344,-95.95113494657586,37.28813491472562
67058,-98.0640345849602,37.32014809296154
76044,-97.54272845178323,32.43050781297956
77970,-96.4310505056665,28.845695845450948
77518,-94.98736390186264,29.506451047648657
65354,-92.8880151499603,38.64724626990262
91311,-118.60781704777632,34.28985152845633
95062,-121.98706034792568,36.971773645543
26440,-79.90552339205038,39.32874129871819
53139,-88.12168086343456,42.687785386744885
54141,-88.00874958523531,44.72517399448755
66032,-95.2727596886278,38.28065062569523
67576,-98.79320610340648,38.0331029777485
29572,-78.79445785370885,33.76705751647841
77531,-95.40103994462775,29.039177584047792
79838,-106.17018735900491,31.49298413362094
78541,-98.28634689407929,26.45297283645765
91506,-118.3227930020714,34.170797429943406
95621,-121.3089494756628,38.69509331366901
94706,-122.2947071009969,37.890344542116765
12498,-74.10801129946202,42.0464271778083
82007,-104.75494661992612,41.06209839045024
24857,-81.67638893690392,37.69672494904215
29805,-81.60970712508906,33.6498776539841
22191,-77.26959586030009,38.62506779729619
24211,-81.9554724883754,36.65425715438195
24634,-81.90262334302453,37.27537535960844
95460,-123.73390331183155,39.302828700687286
11222,-73.94856597692707,40.72919880903861
94507,-122.0061063877674,37.854774119752
92672,-117.54104221163864,33.382332894254155
91364,-118.5947801314035,34.15454830786022
57433,-98.32022895279675,45.64220050831022
37012,-86.00684960075158,36.07138480525349
57353,-97.83366005051836,44.36983561519207
33983,-82.01531346299743,27.007800930203903
32958,-80.49213183319655,27.793659866972927
34613,-82.53852643309557,28.5613431784162
32805,-81.40622804976489,28.530612859428416
40468,-84.98912261991535,37.65190222864359
43054,-82.79328875353588,40.079847836949256
50014,-93.69373255714748,42.05103624685814
50658,-92.53766335944164,42.950376284206015
52046,-91.01041366452976,42.43878733816962
50002,-94.6487486999622,41.51336736557802
57069,-96.98725942509276,42.84433224654708
61701,-88.99354305207369,40.476041233266486
32065,-81.8157007522206,30.156443762444425
32277,-81.59467012410374,30.37275878516638
33764,-82.74185236165958,27.93594347436145
34287,-82.2469516983487,27.05791005932537
40177,-85.92726062255238,38.00074473860471
41835,-82.67138052015694,37.212105690893125
53597,-89.45603588054304,43.18273405173997
50423,-93.81222043907678,43.11067952462759
50851,-94.5369201246032,40.9039415843362
50263,-93.88267133281192,41.60382627712997
55082,-92.83986702609208,45.07383910340491
55019,-93.25145038342862,44.41294144741527
33782,-82.71009770132434,27.859981763859587
32829,-81.22437009614825,28.47580957622106
46072,-86.06881873601053,40.28597475740714
46235,-85.97769778075748,39.837100903702506
54017,-92.52217686000095,45.11987959287411
54911,-88.3788906080002,44.2822926241063
53081,-87.73776864880097,43.71309431317781
50125,-93.58107772950878,41.33212996155783
50009,-93.46140572014168,41.64440846870211
51016,-95.8014971164788,42.46931841086944
55309,-93.74282150066269,45.37856184507208
55124,-93.2008174205574,44.74559991962252
56446,-95.0898516743598,46.1249248959417
46074,-86.17332673034703,40.03607036074647
46001,-85.65793038831113,40.251170611602426
46011,-85.76166901381575,40.128210732061
54433,-90.81810227341867,45.20655320177998
53566,-89.64653683622956,42.60791189558907
50313,-93.62225922071568,41.65595626532677
50276,-93.92384083560852,41.86074751098206
55126,-93.13724348401117,45.08704580909287
56232,-96.04041077313704,44.92717315557338
56754,-96.18200715079756,47.990676667802056
56583,-96.40672569222704,46.003087379567376
55388,-93.84640932856443,44.94958056145138
56157,-95.94823930896504,44.39801168840373
47834,-87.12278970036415,39.52376578964806
46280,-86.11495295119572,39.93548680668846
53190,-88.73166362295567,42.807569178942295
53821,-91.0659337131686,43.04786040825806
55712,-92.52562875148747,46.29394071060533
55128,-92.96449736967952,44.98854700678214
56187,-95.58472597337104,43.62401927155128
56683,-94.75134171497604,47.720917292927474
63452,-91.78372933746373,40.09326168685769
46055,-85.90329791893647,39.88622643614973
47469,-86.61127423181101,38.61884414379827
46928,-85.68698560947422,40.40803982325828
54767,-92.25626189134958,44.82557352237847
54416,-88.94160910397805,44.8817105758399
53227,-88.0425384367512,42.99555302114385
43342,-83.17964257577907,40.47352451872096
08098,-75.33097222837908,39.6390843818101
07004,-74.30445263072266,40.88355237607834
64670,-94.13851750731816,40.04944991569253
64657,-94.214140305937,40.13152444022144
47394,-84.9878555905319,40.16889310774263
46777,-85.15259138680449,40.872304789313766
22134,-77.4089646214094,38.53133818431722
54750,-92.29578787942803,44.62105775528548
43545,-84.12594167682113,41.392178886028304
08343,-75.16870412460842,39.6413608496666
08020,-75.22084805979814,39.796553686580346
63133,-90.30503743145287,38.68079836190402
98102,-122.32490475947094,47.63445181334249
58063,-97.80395790709474,46.96785268040912
58570,-100.87212618382463,46.37249595441933
58323,-98.9191747456761,48.84252656573668
58461,-98.19211805877325,46.64972593665253
58422,-99.39490686796591,47.59824433862211
22938,-78.7820731939289,37.8618055284731
24517,-79.23094660713417,37.14575019963812
44857,-82.5816173275159,41.21704772723013
43026,-83.18617524396534,40.02101412689288
64080,-94.25813166135391,38.76985958550494
64430,-94.5690731613537,39.83799471594772
63123,-90.3268745720411,38.54927615424256
58545,-101.58953170529716,47.3487315724868
47431,-86.90939438120863,39.2408529130844
46131,-86.04235325873015,39.47168826271044
45324,-83.99855167543932,39.81928872981036
45157,-84.2289418903605,38.95606040361984
64804,-94.51251102301194,37.02125854806596
64112,-94.59593374097952,39.03498194173831
64052,-94.45212306131438,39.07307782690909
58520,-101.54027786855056,46.67518297595603
58281,-98.61095306778242,48.8594857422045
99516,-149.7183513214757,61.07143630633386
07062,-74.40379398231926,40.6318058175107
23060,-77.53693006458487,37.65884717438527
24526,-79.40132828328314,37.55480447558882
44109,-81.69705521996872,41.44426825178156
44313,-81.56629629808144,41.13232181262539
64088,-94.18504982257078,39.1607543524651
63011,-90.5552070599354,38.60328021053704
63954,-90.47291054654686,36.56366730002213
07201,-74.17817781575907,40.672713087348406
07505,-74.17319742797208,40.917703472086615
07865,-74.89846344848304,40.78591168718293
85138,-111.98682566585826,33.01576628153161
28516,-76.61154025406056,34.84833301031231
60439,-87.97705070513327,41.677220097380776
60131,-87.88331602758849,41.9369962654829
45458,-84.15780915159918,39.60010942373391
44413,-80.5540767311334,40.84758478146858
44839,-82.56102905972985,41.372348607003936
59254,-104.61081305587928,48.7573043650588
65305,-93.55416508462068,38.73103624195921
59713,-112.6125301338592,46.68045063362282
85730,-110.73014385822336,32.19081934651751
85121,-111.91305141592412,33.13779111434909
85286,-111.83246722759849,33.27169874951424
85749,-110.72624540450242,32.28116195220529
60015,-87.87736184995777,42.17224983848272
62095,-90.07734587141226,38.863674295395086
60060,-88.03896896705993,42.26948791162325
44718,-81.44903565583866,40.85080765453136
44609,-80.98743564608982,40.912607652349806
99218,-117.40824127531876,47.75821080543859
98531,-122.91457308510506,46.73646527304781
86442,-114.57735135652406,35.09070293488182
85172,-111.9520616856633,32.89959481613673
33312,-80.18177464914581,26.088082035060594
33133,-80.24402715470943,25.72937281713781
28073,-81.47876282330681,35.19767068615551
62964,-89.21410653533155,37.1256913618786
60417,-87.59199442176755,41.43057606889426
45744,-81.50509499627772,39.53905586513476
44515,-80.76183517524443,41.10351647957429
98056,-122.18889594826032,47.51392482963949
98433,-122.60792763381012,47.091781128160825
98011,-122.19951537896368,47.7568361603942
34231,-82.51624151760929,27.26665335405248
32084,-81.36473824881557,29.91501537946532
33322,-80.27476294395275,26.149965665628272
33431,-80.10282826702775,26.38030974219392
62234,-89.98235149503864,38.68298033152304
61046,-89.81379585955867,42.10481462151631
60157,-88.05783255409207,41.971444395855926
61603,-89.57528320853889,40.71256515994604
52001,-90.6928848515914,42.54895376262518
50469,-93.1986004540627,42.99937854501643
52586,-92.46805806535208,41.34665031106453
51455,-95.05570974946448,41.90848833795992
99353,-119.37785655660292,46.31560818353993
99202,-117.37827550249573,47.65745005493925
37129,-86.44320719230974,35.92571702999345
37353,-84.98442016430052,35.12432459469666
37874,-84.457444857533,35.59738643722869
32578,-86.45322545364857,30.50826342768844
33868,-81.84756744214424,28.25835242805363
32968,-80.50935776852499,27.58785699033485
61353,-88.9972272949927,41.69659649797284
60093,-87.75820470917068,42.103674622972896
61102,-89.15634291747803,42.22947662230732
40505,-84.45767015460504,38.06019082346626
52237,-91.25201751198942,42.34378409852561
50435,-92.7711024705674,43.15900035206841
50450,-93.51878124064862,43.42127396097032
38120,-89.85312168231181,35.12393893131893
37097,-87.83076392158425,35.77838547292729
38111,-89.94508531338641,35.1104459532953
32309,-84.10089065599765,30.571608682868
32162,-81.99341929804042,28.914888935823942
33161,-80.18244584366423,25.893473595222197
42376,-87.08649106481174,37.61653066753453
40115,-86.22802151992111,37.737456634423694
40489,-84.64390074809158,37.36654426110309
41074,-84.45834312657277,39.10897322161603
64498,-95.30987897569064,40.53997575854885
39595,-88.57555732802416,30.335493157151728
81426,-107.82762436492462,37.87272979840009
81633,-108.51024551495004,40.37651490157582
28542,-77.46763632661936,34.72638393654387
17233,-78.00493957696196,39.950946547987215
19152,-75.04708474590115,40.060363098557694
02888,-71.41190673614629,41.74904186034811
12501,-73.55872274987567,41.854692727135706
62831,-89.22130810758743,38.230088888542255
62417,-87.76699535339057,38.69929732035101
56211,-96.68184143147218,45.58727633991614
49067,-85.7992912962245,42.02374159139956
48832,-84.77909485010983,43.41319868540564
17739,-77.40250474989199,41.41207294835164
87083,-106.36492728707172,35.646049233964575
08738,-74.06204730610551,40.02190625864542
17249,-77.90008369251501,40.24218068667849
47010,-84.84001162261814,39.49645311197109
99039,-117.23060189452885,47.335069373537706
34679,-82.67330576968699,28.42126759946328
30149,-85.21747620603362,34.31051377527858
92521,-117.32276408017226,33.967792841562016
13738,-76.11613980468749,42.55977086896457
17404,-76.77151680415322,40.0001570297232
15920,-79.05107543158368,40.46713259653096
06854,-73.42847852804086,41.09100040312453
06441,-72.58046842568078,41.467312480582144
06905,-73.54343477487188,41.08532278236911
06794,-73.32415560756806,41.64898490481191
25152,-81.2398157722999,38.03969240682914
16740,-78.54570547219603,41.69038282681164
01450,-71.56153553587068,42.61402002328114
32461,-86.03401382355015,30.308107152301886
12453,-73.93678359007639,42.09052344671243
05344,-72.73480378192978,42.83847703346909
05477,-72.99388627971463,44.39455791232826
05143,-72.63060820733665,43.262356286665785
05868,-72.36796465993928,44.9180307220098
39886,-84.61512397704517,31.734674973625992
48117,-83.41057966001193,42.05055995576959
06063,-72.97170109115928,41.93068792387542
06331,-72.00061747280883,41.69705606223681
50594,-94.0393415210422,42.585970172476536
50470,-93.55312177286372,42.74654856417184
93524,-117.84999562549228,34.909245744622886
01970,-70.90548131395883,42.512899449800194
02557,-70.5670600779574,41.44302142895505
