ZIP,TRACT,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
45365,39149971800,SIDNEY,OH,0.170197937,0.139103555,0.266187050,0.170184943
45365,39149972100,SIDNEY,OH,0.184903819,0.071870170,0.165467626,0.175291114
45365,39109390100,SIDNEY,OH,0.000139392,0.000000000,0.000000000,0.000124541
45365,39021010200,SIDNEY,OH,0.000906050,0.000000000,0.000000000,0.000809515
45367,39149971900,SIDNEY,OH,0.000000000,0.000000000,1.000000000,1.000000000
45368,39023003302,SOUTH CHARLESTON,OH,0.538940810,0.745762712,0.962962963,0.549078440
45368,39023003200,SOUTH CHARLESTON,OH,0.052959502,0.000000000,0.000000000,0.051007287
45368,39057260100,SOUTH CHARLESTON,OH,0.014241211,0.000000000,0.000000000,0.013716245
45368,39023003301,SOUTH CHARLESTON,OH,0.393858478,0.254237288,0.037037037,0.386198028
45369,39097040201,SOUTH VIENNA,OH,0.004697987,0.000000000,0.000000000,0.004605263
45369,39023002301,SOUTH VIENNA,OH,0.619463087,0.285714286,0.000000000,0.611184211
45369,39023003301,SOUTH VIENNA,OH,0.375167785,0.714285714,1.000000000,0.383552632
45369,39023002605,SOUTH VIENNA,OH,0.000671141,0.000000000,0.000000000,0.000657895
45370,39057230100,SPRING VALLEY,OH,0.668562145,0.918367347,1.000000000,0.680867545
45370,39057220202,SPRING VALLEY,OH,0.037367994,0.000000000,0.000000000,0.035631294
45370,39057220102,SPRING VALLEY,OH,0.294069862,0.081632653,0.000000000,0.283501162
45371,39109350101,TIPP CITY,OH,0.197725510,0.080459770,0.107929515,0.187402678
45371,39113115002,TIPP CITY,OH,0.003187732,0.005108557,0.000000000,0.003192152
45371,39109380100,TIPP CITY,OH,0.350392005,0.171136654,0.151982379,0.332450950
45371,39109390100,TIPP CITY,OH,0.004824675,0.000000000,0.000000000,0.004360012
45371,39113100102,TIPP CITY,OH,0.000172310,0.001277139,0.000000000,0.000233572
45371,39109355001,TIPP CITY,OH,0.290858964,0.454661558,0.640969163,0.313220181
45371,39109350102,TIPP CITY,OH,0.076247092,0.028097063,0.013215859,0.071083775
45371,39109355002,TIPP CITY,OH,0.071680882,0.237547893,0.085903084,0.082295235
45371,39109340100,TIPP CITY,OH,0.000947704,0.002554278,0.000000000,0.001012146
45371,39113110100,TIPP CITY,OH,0.003963126,0.019157088,0.000000000,0.004749299
45372,39023002602,TREMONT CITY,OH,0.000000000,1.000000000,0.000000000,1.000000000
45373,39109315300,TROY,OH,0.000559597,0.001875000,0.000000000,0.000634642
45373,39109350101,TROY,OH,0.000951315,0.000000000,0.000000000,0.000829916
45373,39109365200,TROY,OH,0.124734191,0.281250000,0.094674556,0.135471588
45373,39109390100,TROY,OH,0.036597650,0.011875000,0.038461538,0.034758836
45373,39109330100,TROY,OH,0.003189703,0.000625000,0.000000000,0.002831478
45373,39109365001,TROY,OH,0.096754337,0.081875000,0.104536489,0.095977348
45373,39109350102,TROY,OH,0.039395635,0.016875000,0.042406312,0.037785589
45373,39109365301,TROY,OH,0.163178511,0.228750000,0.279092702,0.174038274
45373,39109365101,TROY,OH,0.111191942,0.060625000,0.061143984,0.104764694
45373,39109365302,TROY,OH,0.137604924,0.079375000,0.010848126,0.126781879
45373,39109340100,TROY,OH,0.008785674,0.000000000,0.000000000,0.007664519
45373,39109365002,TROY,OH,0.150475658,0.228750000,0.208086785,0.159441515
45373,39109365102,TROY,OH,0.126580862,0.008125000,0.160749507,0.119019723
45374,39109365301,TROY,OH,0.000000000,0.000000000,1.000000000,1.000000000
45377,39113110202,VANDALIA,OH,0.022183847,0.007769145,0.004056795,0.019726519
45377,39113115012,VANDALIA,OH,0.230340064,0.026637070,0.048681542,0.199731002
45377,39113115011,VANDALIA,OH,0.435441020,0.610432852,0.768762677,0.471531047
45377,39113110100,VANDALIA,OH,0.060839532,0.224195339,0.062880325,0.077449002
45377,39113115002,VANDALIA,OH,0.251195537,0.130965594,0.115618661,0.231562430
45378,39113130101,VERONA,OH,0.157608696,0.000000000,0.000000000,0.156756757
45378,39135420100,VERONA,OH,0.842391304,1.000000000,0.000000000,0.843243243
45380,39037530100,VERSAILLES,OH,0.804647160,0.934210526,0.961538462,0.819124424
45380,39037520100,VERSAILLES,OH,0.124784854,0.048245614,0.038461538,0.116359447
45380,39037500100,VERSAILLES,OH,0.069277108,0.017543860,0.000000000,0.063364055
45380,39149972300,VERSAILLES,OH,0.000860585,0.000000000,0.000000000,0.000768049
45380,39037540100,VERSAILLES,OH,0.000430293,0.000000000,0.000000000,0.000384025
45381,39135470102,WEST ALEXANDRIA,OH,0.000417711,0.000000000,0.000000000,0.000395413
45381,39113150100,WEST ALEXANDRIA,OH,0.007101086,0.000000000,0.000000000,0.006722025
45381,39113140100,WEST ALEXANDRIA,OH,0.049289891,0.000000000,0.000000000,0.046658758
45381,39135430100,WEST ALEXANDRIA,OH,0.302005013,0.553398058,0.468750000,0.314353499
45381,39135450100,WEST ALEXANDRIA,OH,0.000000000,0.009708738,0.000000000,0.000395413
45381,39135440100,WEST ALEXANDRIA,OH,0.632414369,0.436893204,0.531250000,0.623171214
45381,39135480100,WEST ALEXANDRIA,OH,0.008771930,0.000000000,0.000000000,0.008303677
45382,39037570102,WEST MANCHESTER,OH,0.123983740,0.111111111,0.000000000,0.121807466
45382,39135420100,WEST MANCHESTER,OH,0.016260163,0.000000000,0.000000000,0.015717092
45382,39037560101,WEST MANCHESTER,OH,0.044715447,0.000000000,0.250000000,0.047151277
45382,39135410100,WEST MANCHESTER,OH,0.815040650,0.888888889,0.750000000,0.815324165
45383,39109340100,WEST MILTON,OH,0.342747867,0.111842105,0.028776978,0.321409214
45383,39109345000,WEST MILTON,OH,0.655192704,0.888157895,0.971223022,0.676693767
45383,39037570102,WEST MILTON,OH,0.002059429,0.000000000,0.000000000,0.001897019
45384,39057240600,WILBERFORCE,OH,1.000000000,1.000000000,0.000000000,1.000000000
45385,39057280200,XENIA,OH,0.000659486,0.000969932,0.000000000,0.000659564
45385,39027964400,XENIA,OH,0.000164871,0.000000000,0.000000000,0.000152207
45385,39057200901,XENIA,OH,0.000494614,0.000969932,0.000000000,0.000507357
45385,39057240100,XENIA,OH,0.084304243,0.140640155,0.089026915,0.087366819
45385,39057240302,XENIA,OH,0.112057595,0.210475267,0.198757764,0.119330289
45385,39057240500,XENIA,OH,0.126126621,0.088263822,0.260869565,0.127447996
45385,39057210603,XENIA,OH,0.076665201,0.006789525,0.004140787,0.071232877
45385,39057280101,XENIA,OH,0.021433282,0.006789525,0.004140787,0.020243531
45385,39057230100,XENIA,OH,0.026819081,0.008729389,0.000000000,0.025215627
45385,39057200902,XENIA,OH,0.000769400,0.003879728,0.000000000,0.000913242
45385,39057220102,XENIA,OH,0.018960211,0.006789525,0.000000000,0.017858955
45385,39057210500,XENIA,OH,0.042921521,0.013579049,0.000000000,0.040334855
45385,39057240304,XENIA,OH,0.093591998,0.013579049,0.012422360,0.087417555
45385,39057280102,XENIA,OH,0.023851396,0.007759457,0.000000000,0.022425165
45385,39057240200,XENIA,OH,0.115245109,0.166828322,0.173913043,0.119381025
45385,39057240600,XENIA,OH,0.080292372,0.161008729,0.169772257,0.086707255
45385,39057240700,XENIA,OH,0.068531545,0.103782735,0.035196687,0.069558600
45385,39057260100,XENIA,OH,0.008353484,0.001939864,0.000000000,0.007813293
45385,39057270100,XENIA,OH,0.000109914,0.000000000,0.000000000,0.000101471
45385,39057240303,XENIA,OH,0.098648055,0.057225994,0.051759834,0.095332319
45387,39023003001,YELLOW SPRINGS,OH,0.003106555,0.000000000,0.000000000,0.002658867
45387,39023003200,YELLOW SPRINGS,OH,0.027027027,0.005970149,0.000000000,0.023663919
45387,39057200902,YELLOW SPRINGS,OH,0.052811432,0.000000000,0.000000000,0.045200744
45387,39057240600,YELLOW SPRINGS,OH,0.026716372,0.008955224,0.004830918,0.023929806
45387,39023003002,YELLOW SPRINGS,OH,0.007455732,0.008955224,0.004830918,0.007444829
45387,39057255000,YELLOW SPRINGS,OH,0.742777260,0.904477612,0.966183575,0.769476203
45387,39057280200,YELLOW SPRINGS,OH,0.140105623,0.071641791,0.024154589,0.127625631
45388,39037500100,YORKSHIRE,OH,0.965957447,0.909090909,1.000000000,0.963709677
45388,39149971600,YORKSHIRE,OH,0.017021277,0.090909091,0.000000000,0.020161290
45388,39107967900,YORKSHIRE,OH,0.017021277,0.000000000,0.000000000,0.016129032
45389,39021010200,CHRISTIANSBURG,OH,1.000000000,1.000000000,0.000000000,1.000000000
45390,39037560102,UNION CITY,OH,0.001324503,0.000000000,0.000000000,0.001250782
45390,39037520100,UNION CITY,OH,0.004635762,0.000000000,0.000000000,0.004377736
45390,39037510100,UNION CITY,OH,0.945033113,1.000000000,1.000000000,0.948092558
45390,39037500100,UNION CITY,OH,0.049006623,0.000000000,0.000000000,0.046278924
45401,39113001501,DAYTON,OH,1.000000000,1.000000000,1.000000000,1.000000000
45402,39113000400,DAYTON,OH,0.007721131,0.002851711,0.001592357,0.006499697
45402,39113004100,DAYTON,OH,0.003065743,0.001425856,0.000000000,0.002599879
45402,39113003800,DAYTON,OH,0.153060066,0.012357414,0.047770701,0.121674322
45402,39113000600,DAYTON,OH,0.003974112,0.000000000,0.000000000,0.003033192
45402,39113003500,DAYTON,OH,0.001021914,0.000000000,0.000000000,0.000779964
45402,39113000700,DAYTON,OH,0.191438628,0.014258555,0.205414013,0.159892538
45402,39113165100,DAYTON,OH,0.154649710,0.089353612,0.109872611,0.140306786
45402,39113001000,DAYTON,OH,0.083683434,0.011882129,0.066878981,0.069676748
45402,39113001900,DAYTON,OH,0.005223118,0.087452471,0.015923567,0.020799029
45402,39113001501,DAYTON,OH,0.376291586,0.701520913,0.482484076,0.441372736
45402,39113003404,DAYTON,OH,0.019870558,0.078422053,0.070063694,0.033278447
45402,39113090302,DAYTON,OH,0.000000000,0.000475285,0.000000000,0.000086663
45403,39113090600,DAYTON,OH,0.000247924,0.011214953,0.000000000,0.000862627
45403,39113002000,DAYTON,OH,0.194744019,0.244859813,0.217261905,0.199266767
45403,39113090302,DAYTON,OH,0.000000000,0.011214953,0.000000000,0.000646970
45403,39113001900,DAYTON,OH,0.305689848,0.478504673,0.334821429,0.317770110
45403,39113002300,DAYTON,OH,0.189909508,0.136448598,0.209821429,0.188268277
45403,39113002500,DAYTON,OH,0.155943969,0.063551402,0.107142857,0.147077852
45403,39113002400,DAYTON,OH,0.153464733,0.054205607,0.130952381,0.146107397
45404,39113090304,DAYTON,OH,0.000000000,0.003225806,0.000000000,0.000413850
45404,39113090302,DAYTON,OH,0.310559006,0.104301075,0.060773481,0.271623672
45404,39113001900,DAYTON,OH,0.000000000,0.017204301,0.008287293,0.002621051
45404,39113001700,DAYTON,OH,0.093335572,0.417204301,0.209944751,0.140709063
45404,39113001802,DAYTON,OH,0.401208662,0.336559140,0.312154696,0.388467375
45404,39113001801,DAYTON,OH,0.194896760,0.121505376,0.408839779,0.196164988
45405,39113000900,DAYTON,OH,0.063395717,0.049309665,0.060754190,0.062604159
45405,39113080400,DAYTON,OH,0.161186984,0.092702170,0.171089385,0.159698573
45405,39113080300,DAYTON,OH,0.129404822,0.268244576,0.092877095,0.130715166
45405,39113000500,DAYTON,OH,0.002613387,0.000000000,0.000000000,0.002246214
45405,39113000802,DAYTON,OH,0.109425055,0.065088757,0.125698324,0.109484820
45405,39113001200,DAYTON,OH,0.066683527,0.100591716,0.070530726,0.068328382
45405,39113080100,DAYTON,OH,0.047799697,0.019723866,0.067737430,0.048837041
45405,39113000801,DAYTON,OH,0.113724498,0.059171598,0.090782123,0.109339903
45405,39113165200,DAYTON,OH,0.078823133,0.175542406,0.052374302,0.079631911
45405,39113001100,DAYTON,OH,0.226943180,0.169625247,0.268156425,0.229113832
45406,39113000500,DAYTON,OH,0.173159846,0.112396694,0.372623574,0.181413810
45406,39113165200,DAYTON,OH,0.070353279,0.052892562,0.083650190,0.070348320
45406,39113000700,DAYTON,OH,0.008018761,0.000000000,0.015209125,0.008075002
45406,39113000100,DAYTON,OH,0.062107572,0.038016529,0.013941698,0.058509546
45406,39113070600,DAYTON,OH,0.004387624,0.001652893,0.000000000,0.004037501
45406,39113080100,DAYTON,OH,0.055904380,0.234710744,0.029150824,0.061862725
45406,39113000900,DAYTON,OH,0.144715939,0.272727273,0.076045627,0.146308082
45406,39113000300,DAYTON,OH,0.097511158,0.079338843,0.140684411,0.099089852
45406,39113000400,DAYTON,OH,0.144035101,0.046280992,0.022813688,0.133442825
45406,39113000801,DAYTON,OH,0.057190408,0.029752066,0.129277567,0.059946623
45406,39113001000,DAYTON,OH,0.008094410,0.029752066,0.022813688,0.009785807
45406,39113000600,DAYTON,OH,0.060518950,0.018181818,0.005069708,0.055772258
45406,39113000802,DAYTON,OH,0.019819956,0.009917355,0.043092522,0.020666530
45406,39113000200,DAYTON,OH,0.094182616,0.074380165,0.045627376,0.090741121
45409,39113030100,DAYTON,OH,0.001138952,0.042301184,0.000000000,0.004950495
45409,39113020200,DAYTON,OH,0.126993166,0.074450085,0.176178660,0.125199617
45409,39113020100,DAYTON,OH,0.283599089,0.172588832,0.349875931,0.277387416
45409,39113010200,DAYTON,OH,0.238610478,0.407783418,0.034739454,0.241456404
45409,39113003402,DAYTON,OH,0.256643888,0.218274112,0.334987593,0.258064516
45409,39113003403,DAYTON,OH,0.025436598,0.000000000,0.049627792,0.024592782
45409,39113003404,DAYTON,OH,0.031700835,0.059221658,0.029776675,0.034174385
45409,39113020300,DAYTON,OH,0.009301443,0.000000000,0.000000000,0.007824976
45409,39113010100,DAYTON,OH,0.026575550,0.025380711,0.024813896,0.026349409
45410,39113002200,DAYTON,OH,0.201947349,0.178807947,0.189516129,0.200504552
45410,39113002600,DAYTON,OH,0.247746123,0.317880795,0.276209677,0.251617857
45410,39113003403,DAYTON,OH,0.003846616,0.003311258,0.016129032,0.004497093
45410,39113003402,DAYTON,OH,0.014064190,0.036423841,0.018145161,0.015026873
45410,39113001501,DAYTON,OH,0.075970670,0.086092715,0.020161290,0.073269716
45410,39113002700,DAYTON,OH,0.114797452,0.115894040,0.060483871,0.111878908
45410,39113002900,DAYTON,OH,0.000360620,0.000000000,0.000000000,0.000329056
45410,39113003404,DAYTON,OH,0.119966342,0.158940397,0.201612903,0.125699243
45410,39113003300,DAYTON,OH,0.221300637,0.102649007,0.217741935,0.217176703
45413,39113080500,DAYTON,OH,1.000000000,1.000000000,1.000000000,1.000000000
45414,39113080700,DAYTON,OH,0.121946336,0.299715909,0.052631579,0.141828160
45414,39113080600,DAYTON,OH,0.073488186,0.062500000,0.022556391,0.070999829
45414,39113115012,DAYTON,OH,0.059871846,0.015625000,0.011278195,0.053421369
45414,39113080500,DAYTON,OH,0.294653584,0.222301136,0.458646617,0.289658721
45414,39113110202,DAYTON,OH,0.143672407,0.286931818,0.296992481,0.164465786
45414,39113100101,DAYTON,OH,0.000100120,0.000000000,0.000000000,0.000085749
45414,39113001600,DAYTON,OH,0.095114137,0.075994318,0.157894737,0.094237695
45414,39113110100,DAYTON,OH,0.013215859,0.011363636,0.000000000,0.012690791
45414,39113110201,DAYTON,OH,0.197937525,0.025568182,0.000000000,0.172611902
45415,39113120103,DAYTON,OH,0.247770589,0.305288462,0.361194030,0.257341577
45415,39113001600,DAYTON,OH,0.000349711,0.000000000,0.000000000,0.000309119
45415,39113110201,DAYTON,OH,0.000349711,0.000000000,0.000000000,0.000309119
45415,39113070102,DAYTON,OH,0.036195139,0.009615385,0.011940299,0.033230294
45415,39113080100,DAYTON,OH,0.182549397,0.247596154,0.402985075,0.198145286
45415,39113080300,DAYTON,OH,0.006644518,0.004807692,0.044776119,0.008500773
45415,39113080200,DAYTON,OH,0.228711313,0.223557692,0.131343284,0.223338485
45415,39113120102,DAYTON,OH,0.296030775,0.175480769,0.047761194,0.275425039
45415,39113080400,DAYTON,OH,0.001398846,0.026442308,0.000000000,0.002936631
45415,39113070700,DAYTON,OH,0.000000000,0.007211538,0.000000000,0.000463679
45416,39113070700,DAYTON,OH,0.400227187,0.807909605,0.650000000,0.428971309
45416,39113080100,DAYTON,OH,0.327527452,0.079096045,0.000000000,0.307557733
45416,39113000100,DAYTON,OH,0.272245362,0.112994350,0.350000000,0.263470959
45417,39113004400,DAYTON,OH,0.108807655,0.116402116,0.009920635,0.106404551
45417,39113004200,DAYTON,OH,0.071148184,0.033862434,0.083333333,0.069509379
45417,39113165100,DAYTON,OH,0.028949951,0.068783069,0.023809524,0.030924351
45417,39113004300,DAYTON,OH,0.058942591,0.035978836,0.087301587,0.058525320
45417,39113003900,DAYTON,OH,0.090223258,0.074074074,0.067460317,0.088717400
45417,39113004600,DAYTON,OH,0.032998037,0.057142857,0.095238095,0.036050245
45417,39113070400,DAYTON,OH,0.000245339,0.000000000,0.000000000,0.000225314
45417,39113050600,DAYTON,OH,0.017173700,0.017989418,0.000000000,0.016729567
45417,39113070300,DAYTON,OH,0.091756624,0.078306878,0.279761905,0.096378077
45417,39113070201,DAYTON,OH,0.041952895,0.032804233,0.011904762,0.040612854
45417,39113030200,DAYTON,OH,0.000736016,0.000000000,0.000000000,0.000675942
45417,39113004100,DAYTON,OH,0.085439156,0.045502646,0.079365079,0.083140878
45417,39113003500,DAYTON,OH,0.083537782,0.221164021,0.144841270,0.092604067
45417,39113070202,DAYTON,OH,0.063420020,0.038095238,0.035714286,0.061285417
45417,39113060300,DAYTON,OH,0.087095191,0.073015873,0.027777778,0.084661747
45417,39113070101,DAYTON,OH,0.023675172,0.009523810,0.001984127,0.022306089
45417,39113060100,DAYTON,OH,0.031096663,0.015873016,0.000000000,0.029403481
45417,39113060200,DAYTON,OH,0.045080962,0.045502646,0.007936508,0.044048893
45417,39113003800,DAYTON,OH,0.037168793,0.035978836,0.043650794,0.037289472
45417,39113140100,DAYTON,OH,0.000552012,0.000000000,0.000000000,0.000506957
45419,39113010100,DAYTON,OH,0.101501877,0.219941349,0.042875158,0.100832968
45419,39113003403,DAYTON,OH,0.000500626,0.005865103,0.000000000,0.000657606
45419,39113003201,DAYTON,OH,0.210012516,0.293255132,0.358133670,0.225997370
45419,39113021000,DAYTON,OH,0.071839800,0.105571848,0.007566204,0.067514248
45419,39113021200,DAYTON,OH,0.000000000,0.085043988,0.000000000,0.003178431
45419,39113020300,DAYTON,OH,0.041802253,0.008797654,0.000000000,0.036935555
45419,39113020100,DAYTON,OH,0.001001252,0.002932551,0.000000000,0.000986409
45419,39113021502,DAYTON,OH,0.007384230,0.038123167,0.010088272,0.008768084
45419,39113010200,DAYTON,OH,0.320400501,0.146627566,0.165195460,0.300416484
45419,39113020900,DAYTON,OH,0.223404255,0.043988270,0.397225725,0.231806225
45419,39113020800,DAYTON,OH,0.022152691,0.046920821,0.018915511,0.022797019
45419,39113003100,DAYTON,OH,0.000000000,0.002932551,0.000000000,0.000109601
45420,39113003403,DAYTON,OH,0.003065191,0.000000000,0.000000000,0.002783435
45420,39113003201,DAYTON,OH,0.043660287,0.038848921,0.112291351,0.046503734
45420,39113002600,DAYTON,OH,0.052482057,0.041726619,0.045523520,0.051663272
45420,39113021501,DAYTON,OH,0.008896531,0.116546763,0.010622155,0.014052953
45420,39113002900,DAYTON,OH,0.163127990,0.073381295,0.100151745,0.156076035
45420,39113003100,DAYTON,OH,0.127018541,0.067625899,0.144157815,0.124983028
45420,39113021302,DAYTON,OH,0.070798445,0.015827338,0.024279211,0.066123557
45420,39113002700,DAYTON,OH,0.002691388,0.001438849,0.000000000,0.002511881
45420,39113003300,DAYTON,OH,0.036707536,0.027338129,0.024279211,0.035709437
45420,39113003000,DAYTON,OH,0.127840909,0.141007194,0.165402124,0.130142566
45420,39113021100,DAYTON,OH,0.128588517,0.087769784,0.261001517,0.132586558
45420,39113021400,DAYTON,OH,0.073265550,0.079136691,0.030349014,0.071622539
45420,39113021200,DAYTON,OH,0.058761962,0.179856115,0.004552352,0.062050238
45420,39113002800,DAYTON,OH,0.000000000,0.027338129,0.003034901,0.001425662
45420,39113021000,DAYTON,OH,0.017942584,0.023021583,0.001517451,0.017447386
45420,39113021301,DAYTON,OH,0.085152512,0.079136691,0.072837633,0.084317719
45422,39113001501,DAYTON,OH,0.000000000,1.000000000,0.666666667,0.750000000
45422,39113030100,DAYTON,OH,0.000000000,0.000000000,0.166666667,0.125000000
45422,39113003500,DAYTON,OH,0.000000000,0.000000000,0.166666667,0.125000000
45423,39113001501,DAYTON,OH,0.000000000,1.000000000,1.000000000,1.000000000
45424,39113090303,DAYTON,OH,0.061920444,0.006939625,0.000000000,0.058059310
45424,39113100203,DAYTON,OH,0.083629431,0.031228314,0.022556391,0.079927375
45424,39057280300,DAYTON,OH,0.000216657,0.002081888,0.000000000,0.000322776
45424,39109380100,DAYTON,OH,0.005459745,0.001387925,0.000000000,0.005164414
45424,39113090304,DAYTON,OH,0.115607938,0.045801527,0.184210526,0.112285657
45424,39113100400,DAYTON,OH,0.115564607,0.167244969,0.289473684,0.120435747
45424,39113100202,DAYTON,OH,0.056850680,0.022206801,0.015037594,0.054387735
45424,39113090302,DAYTON,OH,0.060317185,0.072172103,0.045112782,0.060843252
45424,39113100301,DAYTON,OH,0.104168472,0.224149896,0.067669173,0.110752471
45424,39057200104,DAYTON,OH,0.014905971,0.002081888,0.000000000,0.014000403
45424,39113100102,DAYTON,OH,0.109498223,0.125607217,0.033834586,0.109622756
45424,39113100201,DAYTON,OH,0.084236069,0.095766829,0.075187970,0.084809361
45424,39113100302,DAYTON,OH,0.058193951,0.020124913,0.018796992,0.055557797
45424,39113100101,DAYTON,OH,0.129430627,0.183206107,0.248120301,0.133830946
45426,39113070500,DAYTON,OH,0.304040034,0.331896552,0.156962025,0.299049934
45426,39113070400,DAYTON,OH,0.153057488,0.161637931,0.030379747,0.148144057
45426,39113140100,DAYTON,OH,0.000976443,0.000000000,0.000000000,0.000883783
45426,39113070102,DAYTON,OH,0.246307824,0.224137931,0.283544304,0.246796288
45426,39113070101,DAYTON,OH,0.171243745,0.040948276,0.455696203,0.176977464
45426,39113070700,DAYTON,OH,0.051873551,0.036637931,0.043037975,0.050707026
45426,39113070600,DAYTON,OH,0.059929208,0.120689655,0.015189873,0.061091471
45426,39113070300,DAYTON,OH,0.012571708,0.084051724,0.015189873,0.016349978
45428,39113004600,DAYTON,OH,0.000000000,1.000000000,0.000000000,1.000000000
45429,39113020800,DAYTON,OH,0.083681406,0.038818565,0.047680412,0.078563766
45429,39113020602,DAYTON,OH,0.052282875,0.045569620,0.034793814,0.050924465
45429,39113040102,DAYTON,OH,0.022036584,0.000843882,0.000000000,0.019372752
45429,39113020500,DAYTON,OH,0.068198185,0.058227848,0.269329897,0.077301697
45429,39113040101,DAYTON,OH,0.014475011,0.095358650,0.010309278,0.020319303
45429,39113021400,DAYTON,OH,0.010370157,0.001687764,0.007731959,0.009591721
45429,39113021501,DAYTON,OH,0.105429929,0.062447257,0.114690722,0.102669275
45429,39113020601,DAYTON,OH,0.061500792,0.022784810,0.007731959,0.055972739
45429,39113020700,DAYTON,OH,0.117744491,0.089451477,0.177835052,0.118571338
45429,39113021602,DAYTON,OH,0.000216045,0.005063291,0.000000000,0.000567931
45429,39113021700,DAYTON,OH,0.020668299,0.032067511,0.028350515,0.021896889
45429,39113021200,DAYTON,OH,0.029814201,0.048945148,0.046391753,0.032056541
45429,39113020400,DAYTON,OH,0.114575832,0.043037975,0.088917526,0.107969963
45429,39113020300,DAYTON,OH,0.061716837,0.054852321,0.033505155,0.059822048
45429,39113021502,DAYTON,OH,0.059844448,0.081856540,0.059278351,0.061462737
45429,39113021601,DAYTON,OH,0.085841855,0.255696203,0.024484536,0.095538588
45429,39113020200,DAYTON,OH,0.004752989,0.032911392,0.021907216,0.007698618
45429,39113040201,DAYTON,OH,0.086850065,0.030379747,0.027061856,0.079699628
45430,39057210500,DAYTON,OH,0.001464987,0.011111111,0.000000000,0.001903208
45430,39057210402,DAYTON,OH,0.680925872,0.138888889,0.352941176,0.646818923
45430,39057210202,DAYTON,OH,0.000000000,0.022222222,0.011764706,0.001359434
45430,39113021302,DAYTON,OH,0.013477879,0.000000000,0.094117647,0.014681892
45430,39057210300,DAYTON,OH,0.303838265,0.805555556,0.517647059,0.333333333
45430,39113021301,DAYTON,OH,0.000292997,0.022222222,0.023529412,0.001903208
45431,39113091100,DAYTON,OH,0.094035998,0.039863326,0.000000000,0.084833077
45431,39113002400,DAYTON,OH,0.001372788,0.002277904,0.004179728,0.001605673
45431,39113090600,DAYTON,OH,0.139185479,0.125284738,0.158829676,0.139626681
45431,39057210202,DAYTON,OH,0.020363026,0.001138952,0.000000000,0.017930019
45431,39057210102,DAYTON,OH,0.084502746,0.129840547,0.042842215,0.084498562
45431,39057210604,DAYTON,OH,0.184945088,0.074031891,0.211076280,0.180103031
45431,39057280300,DAYTON,OH,0.000000000,0.002277904,0.001044932,0.000200709
45431,39113090700,DAYTON,OH,0.047284930,0.088838269,0.000000000,0.046698334
45431,39113090800,DAYTON,OH,0.042403905,0.003416856,0.000000000,0.037398809
45431,39113002500,DAYTON,OH,0.078935326,0.023917995,0.035527691,0.072924333
45431,39057210605,DAYTON,OH,0.040954851,0.006833713,0.000000000,0.036328360
45431,39057210201,DAYTON,OH,0.039353264,0.030751708,0.009404389,0.036930488
45431,39057210101,DAYTON,OH,0.142388652,0.429384966,0.415882968,0.176757878
45431,39113002000,DAYTON,OH,0.001982916,0.000000000,0.008359457,0.002274704
45431,39113090900,DAYTON,OH,0.082291031,0.042141230,0.112852665,0.081889342
45432,39057210300,DAYTON,OH,0.000150128,0.009448819,0.008695652,0.001195854
45432,39113021301,DAYTON,OH,0.014712506,0.044094488,0.026086957,0.017539197
45432,39113091000,DAYTON,OH,0.195316019,0.348031496,0.339130435,0.212596333
45432,39113090900,DAYTON,OH,0.074163039,0.018897638,0.008695652,0.067499336
45432,39057210602,DAYTON,OH,0.025821949,0.110236220,0.069565217,0.034281159
45432,39057210605,DAYTON,OH,0.091277586,0.007874016,0.008695652,0.081716715
45432,39113002500,DAYTON,OH,0.075514187,0.003149606,0.286956522,0.075870316
45432,39113002800,DAYTON,OH,0.170394836,0.025196850,0.078260870,0.155328196
45432,39057210202,DAYTON,OH,0.155982585,0.311811024,0.121739130,0.168083976
45432,39057210201,DAYTON,OH,0.196667167,0.121259843,0.052173913,0.185888918
45433,39113001900,DAYTON,OH,0.000000000,0.008421053,0.000000000,0.005669738
45433,39113091100,DAYTON,OH,0.000000000,0.012631579,0.000000000,0.008504607
45433,39113980000,DAYTON,OH,0.000000000,0.040000000,0.000000000,0.026931254
45433,39057280300,DAYTON,OH,1.000000000,0.930526316,1.000000000,0.953224663
45433,39057210101,DAYTON,OH,0.000000000,0.001052632,0.000000000,0.000708717
45433,39057200400,DAYTON,OH,0.000000000,0.001052632,0.000000000,0.000708717
45433,39057200104,DAYTON,OH,0.000000000,0.006315789,0.000000000,0.004252303
45434,39057210602,DAYTON,OH,0.317045638,0.340996169,0.848101266,0.325051455
45434,39057210500,DAYTON,OH,0.207224641,0.042145594,0.075949367,0.193031461
45434,39057210605,DAYTON,OH,0.023867118,0.000000000,0.000000000,0.021758306
45434,39057210604,DAYTON,OH,0.000806322,0.000000000,0.000000000,0.000735078
45434,39057210202,DAYTON,OH,0.157555233,0.471264368,0.012658228,0.179947074
45434,39057210300,DAYTON,OH,0.097887438,0.021072797,0.000000000,0.090855631
45434,39057210603,DAYTON,OH,0.195613611,0.124521073,0.063291139,0.188620994
45435,39057210101,DAYTON,OH,0.000000000,0.500000000,0.000000000,0.333333333
45435,39057200104,DAYTON,OH,0.000000000,0.500000000,1.000000000,0.666666667
